,Artist,Song Name,GPE,Line,Line Before,Line After,polarity,pos,neg,neu,compound
912,Jean Grae,I’ll Be,New York,"New York, west side in the 20\'s, Chelsea Handler shit","Your favorite rapper\'s favorite rapper, nigga, handle it",Looooooord have mercy,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.7184}",0.5,0.0,0.5,0.7184
913,Jean Grae,I’ll Be,There\,There\'s lots of things you can do and many ways you can do it,With you girlfriend at the end of relationship,I\'ll only give you ideas you\'ll have to walk yourself through it,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
914,Jean Grae,I’ll Be,There\,There\'s no number thirteen cause I believe in superstition,Just tell the bitch that she\'s going straight to hell (I thought we were doing swell),"One four, make the back door your only position","{'neg': 0.361, 'neu': 0.558, 'pos': 0.082, 'compound': -0.8176}",0.082,0.361,0.558,-0.8176
916,Jean Grae,I’ll Be,Earth,And still remain who I came down to Earth to be,But the best thing about it?  I can change that shit,"It’s not Jean Grae—that’s just a name, you’ll see","{'neg': 0.262, 'neu': 0.428, 'pos': 0.31, 'compound': 0.2263}",0.31,0.262,0.428,0.2263
917,Jean Grae,I’ll Be,Cali,"In Cali, rip ya mayne, New York, damage ya dog",More credit due to me than a store that doesn't exchange,"Get on a plane, la voy aca el encima in Spain","{'neg': 0.0, 'neu': 0.757, 'pos': 0.243, 'compound': 0.4391}",0.243,0.0,0.757,0.4391
918,Jean Grae,I’ll Be,New York,"In Cali, rip ya mayne, New York, damage ya dog",More credit due to me than a store that doesn't exchange,"Get on a plane, la voy aca el encima in Spain","{'neg': 0.0, 'neu': 0.757, 'pos': 0.243, 'compound': 0.4391}",0.243,0.0,0.757,0.4391
922,Jean Grae,I’ll Be,Jamaica,"Planning for Jamaica honeymooning, vacationing","Scott King of my day I mean, standing by my mate, my king","Cd breaking in, skipping on this track like I\'ve been scraping it","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
923,Jean Grae,I’ll Be,New York,New York pimp game the worst chick since the birth of the words,I could make you love me if you fuck with me violence occurs,That I first met on a Thursday I think I\'m cursed,"{'neg': 0.365, 'neu': 0.433, 'pos': 0.202, 'compound': -0.5267}",0.202,0.365,0.433,-0.5267
925,Run–D.M.C.,I’ll Be,New York,"In New York, the people talk and try to make us rhyme","[Verse 2: DMC, Rev Run, & Both]","They really hawk, but we just walk because we have no time","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
927,Run–D.M.C.,I’ll Be,Hollywood,"Hollywood knows we're good, if you know what I mean",My Adidas are seen on the movie screen,"We started in the alley, now we chill in Cali","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
928,Run–D.M.C.,I’ll Be,Cali,"We started in the alley, now we chill in Cali","Hollywood knows we're good, if you know what I mean",And I won't trade my Adidas for no  beat up Bally's,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.266,0.0,0.734,0.4404
934,Run–D.M.C.,I’ll Be,Queens,"I'm light-skinned, I live in Queens",And after 12th grade I went straight to college,And I love eatin chicken and collard greens,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.2263}",0.213,0.0,0.787,0.2263
941,Run–D.M.C.,I’ll Be,Queens,"Kings from Queens, from Queens come kings","Talkin\' \'bout my moms? Talkin\' \'bout my moms?3Embed', ""Raising Hell Lyrics[Verse 1: Run-D.M.C.]",We're raisin' hell like a class when the lunch bell rings,"{'neg': 0.292, 'neu': 0.708, 'pos': 0.0, 'compound': -0.7149}",0.0,0.292,0.708,-0.7149
942,Run–D.M.C.,I’ll Be,Queens,"Kings from Queens, from Queens come kings","Talkin\' \'bout my moms? Talkin\' \'bout my moms?3Embed', ""Raising Hell Lyrics[Verse 1: Run-D.M.C.]",We're raisin' hell like a class when the lunch bell rings,"{'neg': 0.292, 'neu': 0.708, 'pos': 0.0, 'compound': -0.7149}",0.0,0.292,0.708,-0.7149
945,Run–D.M.C.,I’ll Be,New York,I bust the most rhymes in New York state (state),"Well my name is DMC, the all-time great (great)","Reporters clock (clock), producers jock (jock)","{'neg': 0.0, 'neu': 0.53, 'pos': 0.47, 'compound': 0.7351}",0.47,0.0,0.53,0.7351
950,Chino XL,Wordsmith,Chino,I got Chino's back like a dorsal fin,"Compound fractures fibulas when niggas step, contest the upper torso","Comprehend, we bend men from within","{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.34}",0.0,0.211,0.789,-0.34
951,Chino XL,Wordsmith,East Coast,"Yeah, East Coast, West Coast, beeeotch",Yo signify if your crew roll thick,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
953,Chino XL,Wordsmith,Jersey,"So check the milk that Jersey made, I turn Autistic children bilingual",[Ras Kass],On parallel bars I create new dismounts like Yurchenko,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
958,Chino XL,Wordsmith,East,"West, uhh, East, ahh","West coast, East coast","Uhh, that nigga Ras, that nigga Chino","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
959,Chino XL,Wordsmith,Chino,"Uhh, that nigga Ras, that nigga Chino","West, uhh, East, ahh","The nigga Bird, yo that shit is large1Embed"", ""Buried In Vocabulary Lyrics[Verse 1: Julius Luciano]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
961,Chino XL,Wordsmith,Chino,Every nightmare got a Chino appearance,"Keep talking, motherfucker, I'm killing your parents","Ghetto vampire, no reflection in the mirrors","{'neg': 0.643, 'neu': 0.357, 'pos': 0.0, 'compound': -0.875}",0.0,0.643,0.357,-0.875
962,Chino XL,Wordsmith,Chino,Chino's an animal outside your castle with catapults,Till they hear the evil and they see the chainsaw buzzing,From mass assaults with more soldiers and dogs than any land can hold,"{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.6597}",0.0,0.306,0.694,-0.6597
963,Chino XL,Wordsmith,Earth,And get it signed by anyone that will ever walk on the face of this Earth,I'll hop in a time machine and petition your birth,"Not Luciferian, stop worrying about this brother Chino","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
965,Chino XL,Wordsmith,Chino,How many niggas pray that Chino is a failure?,But you don\'t know me one album couldn\'t tell ya,Still have lipstick on your back if Suge didn\'t bail ya,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
969,Chino XL,Wordsmith,California,"Niggas is shady, I shed ya California blood and kill Brenda\'s baby",Fuck you and your dope fiend mama,Get around these nuts niggas don\'t play me,"{'neg': 0.368, 'neu': 0.632, 'pos': 0.0, 'compound': -0.5423}",0.0,0.368,0.632,-0.5423
970,Chino XL,Wordsmith,New York,Her lesbian lover fucked TJ\'s Hooker on New York Undercover,Starsky and Hutch gangbanged Cagney without Lacey,Call me L.A.P.D. cause I abuse my privledges,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
975,Chino XL,Wordsmith,Chino,The term Chino,Intense pressure got you feelin like without em you just worthless,Goes synonymous with corpses flipped,"{'neg': 0.321, 'neu': 0.44, 'pos': 0.239, 'compound': -0.3182}",0.239,0.321,0.44,-0.3182
977,Chino XL,Wordsmith,Chino,"Chino the barbarian, that Puerto Rican rhyme slayer",The entire English language got together and it sentenced me to death,You get Slashed like Guns N Rose\'s guitar player,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.6124}",0.0,0.333,0.667,-0.6124
980,Chino XL,Wordsmith,Chino,Waiting for the raging Chino to come along,"But you left air in the throne, vacant","I\'m from a place that we\'re never wrong, never calm","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
981,Chino XL,Wordsmith,Chino,Even the Incredible Hulk turns into Chino when he gets real mad,"Fuck, my anger is bad",I let flames spray,"{'neg': 0.843, 'neu': 0.157, 'pos': 0.0, 'compound': -0.8934}",0.0,0.843,0.157,-0.8934
982,Chino XL,Wordsmith,America,America better invest in its urban environment,With The Smith Corona typewriter the unabomber Ted Kaczynski wrote his manifesto on,Or get demolished like them London riots,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
983,Chino XL,Wordsmith,London,Or get demolished like them London riots,America better invest in its urban environment,I’m pissing on Arizona immigration laws outside of my vehicle,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}",0.326,0.0,0.674,0.4404
985,Chino XL,Wordsmith,Chino,Come witness my venomous threat Chino is deaths’ pet,Sometimes living in hell’s giving the best view of heaven,Born without a heart created straight from Satans’ chemistry set,"{'neg': 0.0, 'neu': 0.414, 'pos': 0.586, 'compound': 0.872}",0.586,0.0,0.414,0.872
987,Chino XL,Wordsmith,Chino,Mind of weaponry from the times of the Byzantines you talking metaphysically but Chino’s metal physically,"You figure I’m a overdose before you even get official word, Amy Winehouse",The epitome of infinity and validity of my divinity half animal activity only monster in captivity,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
989,Chino XL,Wordsmith,Chino,Viva Latino when Chino do a show,The madness Monastic violence like Pontius Pilate’s bandits given Jesus back whippings and lashes,They’ll be nobody hustlin\' outside of your local Home Depot,"{'neg': 0.341, 'neu': 0.537, 'pos': 0.122, 'compound': -0.6705}",0.122,0.341,0.537,-0.6705
990,Chino XL,Wordsmith,Chino,"Chino, my love, although many will come before you, trying to be just like you, there will never be another you.  You’ve traveled so far to get here.  Don’t allow the world to make you forget why our ancestors are with you and will leave you never","I’m N.I.C.E1Embed', 'Nunca Lyrics[Intro: Angel]",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
996,Chino XL,Wordsmith,Chino,And kill any blanco gringo referring to Chino as “chico”,I’ll make the proudest of all Dominicans swing flags for Puerto Rico,"By summoning the smoldering, murdering minister that’s mastering mayhem","{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.5574}",0.247,0.0,0.753,0.5574
999,Chino XL,Wordsmith,Chino,"Chino, you bring Phantasm plus U.G. like The Dwellas and been",These niggas couldn’t be stars if they got thrown by Chinese ninjas,"Touched By An Angel like Della.  Me fear y’all niggas?  NeverEmbed', ""Can’t Change Me Lyrics[Verse 1]","{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.34}",0.0,0.179,0.821,-0.34
1002,Chino XL,Wordsmith,Earth,Now I feel like kicking you to the curb and kicking the whole curb off the Earth,Yeah I cheated first but you cheated worse,"He's sick of her, she's sick of him, it's sickening","{'neg': 0.7, 'neu': 0.195, 'pos': 0.104, 'compound': -0.8793}",0.104,0.7,0.195,-0.8793
1003,Chino XL,Wordsmith,Chino,"Chino’s ill, slap off your cosmetics",[Verse 2: Chino XL],I arm myself like a veteran putting on prosthetics,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1005,Chino XL,Wordsmith,Chino,Who gives a fuck who’s the greatest rapper alive as-long as Chino’s the illest!,My symphony's sinfully biblically loved by killers,[Hook 1],"{'neg': 0.326, 'neu': 0.379, 'pos': 0.295, 'compound': -0.1027}",0.295,0.326,0.379,-0.1027
1009,Chino XL,Wordsmith,Chino,Chino is careless spitting on that lyrical shit,Like it's Father's Day and you Omarion's dad,Angry like KRS when he found out Scott La Rock was dead,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}",0.263,0.0,0.737,0.3612
1013,Chino XL,Wordsmith,Earth,Stronger mastery of words than the Earth had intended,Will rival the Bible's religion or Chris Benoit tripping,Ill as lesbian stripping leaving their children unattended,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1017,Chino XL,Wordsmith,Chino,"Catch a breather, Chino do you even need her",Catch amnesia it's enough to make me catch a seizure,"Should I take the three-eighty, assassinate her like Selena","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1019,Lauryn Hill,Doo Wop (That Thing),Philly,"Let it sit inside your head like a million women in Philly, Penn",Don't think I haven't been through the same predicament,It's silly when girls sell their souls because it's in,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1034,Lauryn Hill,Doo Wop (That Thing),There\,There\'s nothing else to compare,Pardon the way that I stare (the way that I stare),The sight of you leaves me weak,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.3182}",0.223,0.0,0.777,0.3182
1035,Lauryn Hill,Doo Wop (That Thing),Earth,And knowledge on Earth,Now I may have wisdom (I may have wisdom),"But if I speak wrong, ooh, then what is it worth? (What is it worth?)","{'neg': 0.0, 'neu': 0.673, 'pos': 0.327, 'compound': 0.5267}",0.327,0.0,0.673,0.5267
1050,Afrika Bambaataa,Doo Wop (That Thing),Africa,Feel the rhythm of the Africa Bambaataa,"Speak about destruction (x1)Embed"", ""Afrika shox LyricsAfrica Bambaataa",Are you ready for the new age?,"{'neg': 0.346, 'neu': 0.654, 'pos': 0.0, 'compound': -0.5719}",0.0,0.346,0.654,-0.5719
1051,Afrika Bambaataa,Doo Wop (That Thing),Africa,"Pump it, rockin' it, stickin' it, funkin' it Africa","Let's get electrified, let's get electrified","Pump it, rockin' it, stickin' it, funkin' it Zulu Nation","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1054,Afrika Bambaataa,Doo Wop (That Thing),Africa,Africa Bambaataa Zulu Nation,"Zulu Nation, cities of angels","Electro funk, electro funk","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1055,Afrika Bambaataa,Doo Wop (That Thing),Africa,We want your funk Africa,Electro funk future shock,We want your funk,"{'neg': 0.464, 'neu': 0.536, 'pos': 0.0, 'compound': -0.3818}",0.0,0.464,0.536,-0.3818
1076,U-God,Wu-Tang,Philly,"I dribbled in Philly, doubled down in Vegas",[Verse 1: Jackpot Scotty Wotty],"Tripled off a nickel, down in Talladega","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1082,U-God,Wu-Tang,South,My family still down South,"Warning, watch your foul mouth",Deadly at the melody that bangs your head so heavenly,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.34}",0.0,0.375,0.625,-0.34
1083,U-God,Wu-Tang,New York,"My New York shit, it get cold-heart like a frost-bit titty","In enormous city, no feelings, no pity","Known to be gritty, that New York fitty","{'neg': 0.623, 'neu': 0.377, 'pos': 0.0, 'compound': -0.6808}",0.0,0.623,0.377,-0.6808
1084,U-God,Wu-Tang,New York,"Known to be gritty, that New York fitty","My New York shit, it get cold-heart like a frost-bit titty","Any city in raps, witty unpredictable game, game, game","{'neg': 0.255, 'neu': 0.567, 'pos': 0.177, 'compound': -0.2732}",0.177,0.255,0.567,-0.2732
1088,U-God,Wu-Tang,Earth,Golden Arms yours truly to restore the Earth's beauty,From the pitch black city with the long link furs,"Grant me a beast, now kill me with the jury","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1089,Das EFX,They Want EFX,Brooklyn,"The boogedy-woogedly Brooklyn boy's about to get his, dig","Drats and double drats, I smiggedy-smacked some whiz kids",My waist bone's connected to my hip bone,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1092,Das EFX,They Want EFX,Brooklyn,"I'm freaking the track from Brooklyn, yo, cause Brooklyn's where I'm from","I piggedy-pack steel, I got a big gun",,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.34}",0.0,0.375,0.625,-0.34
1093,Das EFX,They Want EFX,Brooklyn,"I'm freaking the track from Brooklyn, yo, cause Brooklyn's where I'm from","I piggedy-pack steel, I got a big gun",,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.34}",0.0,0.375,0.625,-0.34
1097,Das EFX,They Want EFX,the East Coast,(Now I'm gonna show you how the East Coast rocks),"It\'s gonna get brighter5Embed', ""East Coast Lyrics[Hook]",(Make em make em make em clap to this),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1098,Das EFX,They Want EFX,the East Coast,(Now I'm gonna show you how the East Coast rocks),"(It's like that y'all, you don't stop)",(Make em make em make em clap to this),"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.294,0.0,0.706,0.3612
1099,Das EFX,They Want EFX,the East Coast,(Now I'm gonna show you how the East Coast rocks),"(It's like that y'all, you don't stop)",(Make em make em make em clap to this),"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.294,0.0,0.706,0.3612
1100,Das EFX,They Want EFX,the East Coast,(Now I'm gonna show you how the East Coast rocks),"(It's like that y'all, you don't stop)",(MC's are jumpin out of shoes and socks),"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.294,0.0,0.706,0.3612
1102,Das EFX,They Want EFX,West,"Yes, I rips up the West, I'm the best, I'm no joke, 'hon","Silly creep, I leap a rapper with a single bound",I won the {shit} quick and freak the backstroke,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.0258}",0.155,0.0,0.845,0.0258
1103,Das EFX,They Want EFX,the East Coast,"Aw {shit}, I'm swingin' in from the East Coast, jerk",I giggity-gots more stiggity-styles than Moby got Dick,"I don't surf, but got more props than Pop Smurf (Who?)","{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.5106}",0.0,0.355,0.645,-0.5106
1104,Das EFX,They Want EFX,Brooklyn,"Brooklyn's in the house, so mother{fuck} Rico Suave!","Or Sade, I'm swingin' in like a San Diego Padre","I don't mean to diss ya, but excuse me, mister","{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}",0.238,0.0,0.762,0.3612
1105,Das EFX,They Want EFX,the East Coast,(Now I'm gonna show you how the East Coast rocks),[Hook],(Make em make em make em clap to this),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1106,Das EFX,They Want EFX,the East Coast,(Now I'm gonna show you how the East Coast rocks),"(It's like that y'all, you don't stop)",(Make em make em make em clap to this),"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.294,0.0,0.706,0.3612
1107,Das EFX,They Want EFX,the East Coast,(Now I'm gonna show you how the East Coast rocks),"(It's like that y'all, you don't stop)",(Make em make em make em clap to this),"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.294,0.0,0.706,0.3612
1108,Das EFX,They Want EFX,the East Coast,(Now I'm gonna show you how the East Coast rocks),"(It's like that y'all, you don't stop)",(MC's are jumpin out of shoes and socks),"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.294,0.0,0.706,0.3612
1110,Das EFX,They Want EFX,the East Coast,(Now I'm gonna show you how the East Coast rocks),[Hook],(Make em make em make em clap to this),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1111,Das EFX,They Want EFX,the East Coast,(Now I'm gonna show you how the East Coast rocks),"(It's like that y'all, you don't stop)",(Make em make em make em clap to this),"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.294,0.0,0.706,0.3612
1112,Das EFX,They Want EFX,the East Coast,(Now I'm gonna show you how the East Coast rocks),[Hook],(Make em make em make em clap to this),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
