,Artist,Song Name,release date,GPE,Line,Line Before,Line After,polarity,pos,neg,neu,compound
2665,Raekwon,Criminology,,New York City,Much love go to New York City,[Outro: Raekwon],"All my Tommy Hil', ice-rockin' niggas15Embed"", ""Crown of Thorns Lyrics[Verse 1: Raekwon]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2666,Raekwon,Culinary School,2010-03-25,Harlem,I rep Harlem World where they hustle at,"Grab ya vests and ya nine, cuz it\'s on",All the way to B.K. where they bust you at,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2667,Raekwon,Culinary School,2010-03-25,Staten Island,"Staten Island, break it down (""Get ya shit beaten"")","Uptown, break it down (""Get ya shit beaten"")","B.K., break it down (""Get ya shit beaten"")","{'neg': 0.34, 'neu': 0.66, 'pos': 0.0, 'compound': -0.5574}",0.0,0.34,0.66,-0.5574
2668,Raekwon,Culinary School,2010-03-25,Bronx,"Queens and Bronx get down (""Get ya shit beaten"")","B.K., break it down (""Get ya shit beaten"")","Throw ya hands up right now! (""Get ya shit beaten"")","{'neg': 0.34, 'neu': 0.66, 'pos': 0.0, 'compound': -0.5574}",0.0,0.34,0.66,-0.5574
2669,Raekwon,Culinary School,2010-03-25,Queens,"Queens and Bronx get down (""Get ya shit beaten"")","B.K., break it down (""Get ya shit beaten"")","Throw ya hands up right now! (""Get ya shit beaten"")","{'neg': 0.34, 'neu': 0.66, 'pos': 0.0, 'compound': -0.5574}",0.0,0.34,0.66,-0.5574
2670,Raekwon,Da Destroyer,2012-01-01,New York,"Cuz New York is me, homey, watch me throw the crown in the trash","It's on, Part Two, watch me sell 'em","Whoever wore it, ya'll ass, 'member me, Toney, what up, what up","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2671,Raekwon,Determination,2009-01-01,Manhattan,"I need to movin' around in the air, circlin' Manhattan",I really don't need to be *fuckin* wit ya right now,Real smooth,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2672,Raekwon,Determination,2009-01-01,America,"Frogmen repped out foolin', *left all the American Express cards*","Make it to the UN, doin' bout a thousand in the blue M","Left the passports, timeshare, *shit up on* in *Escort*","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2673,Raekwon,Determination,2009-01-01,America,"He clean though, American *Cream* Team let him leave","Hopin' it'll be fair, he watch me, heavy Roxy scene","See the moral of the story, feelin' me like","{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.3182}",0.204,0.0,0.796,0.3182
2674,Raekwon,DJ Riddler Skit,2006-07-17,New York,There's only one stud who could rip off New York,"(...)Embed', ""DJ Riddler Skit Lyrics[Sample]",Ruin Rome,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2675,Raekwon,Ever Since I Was 13,2007-09-25,Staten Island,Feel great boy (Staten Island over yeah),"That\'s why you be strong, you know what I\'m saying",It\'s going now ([?]),"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.5106}",0.268,0.0,0.732,0.5106
2676,Raekwon,Every Soldier in the Hood,,New York,"This is Meth Man, New York niggas calling me piff","They be calling my flow ill, but still I'm never calling in sick","Fuck the cops that be calling me Cliff, flag me down on the Concord","{'neg': 0.115, 'neu': 0.669, 'pos': 0.216, 'compound': 0.3925}",0.216,0.115,0.669,0.3925
2677,Raekwon,Ferry Boat Killaz,,America,"Comin\' out Bank of America, big knot on me, I\'m comfy",I\'m usually in the lawsuits frontin\',"Roll the joints, jumpin\' in joints, niggas with coins beat the point","{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.1531}",0.0,0.242,0.758,-0.1531
2678,Raekwon,Flashback Memories,2010-03-25,Brooklyn,Brooklyn niggas rap with a cuffle,"Everybody young as fuck, in the pizza shop, what up?",Call the highlights the gangsta dialect,"{'neg': 0.28, 'neu': 0.72, 'pos': 0.0, 'compound': -0.5423}",0.0,0.28,0.72,-0.5423
2679,Raekwon,Flawless,2006-02-27,Staten Island,Feel great boy (Staten Island over yeah),"That\'s why you be strong, you know what I\'m saying",It\'s going now ([?]),"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.5106}",0.268,0.0,0.732,0.5106
2680,Raekwon,Footprints of Osama,2007-09-25,America,"Didn't hate America, he hated the Congress","He studied economics, Islamic, drink tonic, hate chronic",Old daddy died when he was ten,"{'neg': 0.346, 'neu': 0.654, 'pos': 0.0, 'compound': -0.5719}",0.0,0.346,0.654,-0.5719
2681,Raekwon,Forecast,2011-03-07,New York,"Yo, hey yo shout out New York, Philadelphia my sword talk",[Verse 1],"Praises due, the block favors you","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2682,Raekwon,Forecast,2011-03-07,Long Island,"You large, Long Island niggas definitely paint a picture",Rochester all the way down to stretcher,"Chicago peace, Maryland take cheese","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2683,Raekwon,Forecast,2011-03-07,Jamaica,Jamaica yep Bahamas,Indiana where they all throw scramblers and they cut ya',"And we honor everything, homage, looking Guyanese in Ghana","{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}",0.0,0.189,0.811,-0.2732
2684,Young M.A,10 Bandz,2015-11-04,Brooklyn,I be with them Brooklyn niggas this the shit they into,"Tool box full of tools, come here let me fix you","10 bands, 50 bands, 100 bands","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2685,Young M.A,6 God (Freestyle),2015-03-15,Brooklyn,Nigga im from Brooklyn you could lose ya life there,Im a queen with a K sitting in my high chair,Niggas can't rap and they people lyin' to em,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2686,Young M.A,Bake Freestyle,2020-05-22,Brooklyn,"Brooklyn what up man, c’mon man y\'all know I gotta talk that shit",Shout out to The Clipse on this one man,"Man y\'all know the vibes, man y’all know what I\'m about to do","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2687,Young M.A,Body Bag,2019-09-27,Brooklyn,"Brooklyn, what up?",I'm 'bout to talk my shit,M.A nigga,"{'neg': 0.419, 'neu': 0.581, 'pos': 0.0, 'compound': -0.5574}",0.0,0.419,0.581,-0.5574
2688,Young M.A,Brooklyn (Chiraq Freestyle),2017-04-27,Brooklyn,And straight murder everything Brooklyn style,Now the squad 'bout to get on this shit,You already know nigga,"{'neg': 0.347, 'neu': 0.653, 'pos': 0.0, 'compound': -0.6428}",0.0,0.347,0.653,-0.6428
2689,Young M.A,Brooklyn (Chiraq Freestyle),2017-04-27,Brownsville,"I'm in Brownsville, I'm in C.I","I'm in Crown Heights, I'm in Bed-Stuy",I'm in east New York where them things bump,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2690,Young M.A,Brooklyn (Chiraq Freestyle),2017-04-27,New York,I'm in east New York where them things bump,"I'm in Brownsville, I'm in C.I","If a nigga die we don't talk, shh","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2691,Young M.A,Brooklyn (Chiraq Freestyle),2017-04-27,Brooklyn,That's Brooklyn nigga,"If a nigga die we don't talk, shh",Them TEC-9s'll cook a nigga,"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.5994}",0.0,0.394,0.606,-0.5994
2692,Young M.A,Brooklyn (Chiraq Freestyle),2017-04-27,Brooklyn,"It's Brooklyn nigga, that's King's County",I'm riding 'round in that white Chevy but my next whip is that black Audi,"Niggas hate, don't know a thing about me","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2693,Young M.A,Brooklyn (Chiraq Freestyle),2017-04-27,Brooklyn,"This is Brooklyn nigga, what the fuck you mean?",Don't fuck with them and don't fuck with me,[Verse 2: Rell],"{'neg': 0.0, 'neu': 0.551, 'pos': 0.449, 'compound': 0.6908}",0.449,0.0,0.551,0.6908
2694,Young M.A,Brooklyn (Chiraq Freestyle),2017-04-27,Brooklyn,Brooklyn where I reside at,And I'm out the sky with a blue dream,Money all in that sty rack,"{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.25}",0.222,0.0,0.778,0.25
2695,Young M.A,Brooklyn (Chiraq Freestyle),2017-04-27,Brooklyn,"I fuck your wife and I nut in your face17Embed"", 'Brooklyn Poppin’ Lyrics[Intro]","Lookin' ass niggas, I'll give 'em DNA","Ain\'t nothin\' like that good ole\' liquor, nigga","{'neg': 0.541, 'neu': 0.459, 'pos': 0.0, 'compound': -0.7096}",0.0,0.541,0.459,-0.7096
2696,Young M.A,Brooklyn (Chiraq Freestyle),2017-04-27,Brooklyn,"Young M.A., Brooklyn\'s Finest",Nobody\'s in my alignment,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2697,Young M.A,Brooklyn (Chiraq Freestyle),2017-04-27,Brooklyn,"If you ain\'t reppin\' Brooklyn, you ain\'t poppin\'",[Outro],"If you ain\'t reppin\' Brooklyn, you ain\'t poppin\'","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2698,Young M.A,Brooklyn (Chiraq Freestyle),2017-04-27,Brooklyn,"If you ain\'t reppin\' Brooklyn, you ain\'t poppin\'","If you ain\'t reppin\' Brooklyn, you ain\'t poppin\'","If you ain\'t reppin\' Brooklyn, you ain\'t poppin\' nigga","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2699,Young M.A,Brooklyn (Chiraq Freestyle),2017-04-27,Brooklyn,"If you ain\'t reppin\' Brooklyn, you ain\'t poppin\' nigga","If you ain\'t reppin\' Brooklyn, you ain\'t poppin\'","If you ain\'t reppin\' Brooklyn, you ain\'t poppin\' nigga","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2700,Young M.A,Brooklyn (Chiraq Freestyle),2017-04-27,Brooklyn,"If you ain\'t reppin\' Brooklyn, you ain\'t poppin\' nigga","If you ain\'t reppin\' Brooklyn, you ain\'t poppin\' nigga","Shout out to Pvnch, you reppin\' Brooklyn cuz you poppin nigga","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2701,Young M.A,Brooklyn (Chiraq Freestyle),2017-04-27,Brooklyn,"Shout out to Pvnch, you reppin\' Brooklyn cuz you poppin nigga","If you ain\'t reppin\' Brooklyn, you ain\'t poppin\' nigga","Cuz we only reppin\' Brooklyn, cuz we poppin\' nigga (Huh?)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2702,Young M.A,Brooklyn (Chiraq Freestyle),2017-04-27,Brooklyn,"Cuz we only reppin\' Brooklyn, cuz we poppin\' nigga (Huh?)","Shout out to Pvnch, you reppin\' Brooklyn cuz you poppin nigga",Brooklyn we poppin\' nigga,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2703,Young M.A,Brooklyn (Chiraq Freestyle),2017-04-27,Brooklyn,Brooklyn we poppin\' nigga,"Cuz we only reppin\' Brooklyn, cuz we poppin\' nigga (Huh?)","It\'s BK, and we poppin\' nigga","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2704,Young M.A,Brooklyn (Chiraq Freestyle),2017-04-27,Brooklyn,"We reppin Brooklyn, cuz we poppin\' nigga (Huh?)","It\'s BK, and we poppin\' nigga","We reppin Brooklyn, cuz we poppin nigga","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2705,Young M.A,Brooklyn (Chiraq Freestyle),2017-04-27,Brooklyn,"We reppin Brooklyn, cuz we poppin nigga","We reppin Brooklyn, cuz we poppin\' nigga (Huh?)","It\'s Brooklyn2Embed', ""Car Confessions Lyrics[Intro]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2706,Young M.A,Dreams,2015-03-15,New York,"From New York to Atlanta, women calling me handsome","I'm a player, I have more hoes than Santa",When I saw Jazzy Bell I didn't think nothing of her,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2707,Young M.A,Genius Freestyle 003,2019-09-27,Brooklyn,"It’s Brooklyn, the home of the best niggas to do it","Act a fool, you food",But now rappers is trash,"{'neg': 0.492, 'neu': 0.508, 'pos': 0.0, 'compound': -0.4404}",0.0,0.492,0.508,-0.4404
2708,Young M.A,Henny Dance,2015-03-15,Brooklyn,"Yeah, Brooklyn be the city bitch","Shawty topped the whole team, call it crew neck",Of course I got a bunch of Brooklyn niggas with me,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2709,Young M.A,Henny Dance,2015-03-15,Brooklyn,Of course I got a bunch of Brooklyn niggas with me,"Yeah, Brooklyn be the city bitch","Everything lit, everything litty","{'neg': 0.38, 'neu': 0.4, 'pos': 0.22, 'compound': -0.3818}",0.22,0.38,0.4,-0.3818
2710,Young M.A,Hood Love,2015-03-15,Brooklyn,To dropping some of the hottest verses Brooklyn's ever heard,"Nickel and diming, out here grinding, tryna make a profit",These hatin' niggas know they listen but won't say a word,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.266,0.0,0.734,0.4404
2711,Young M.A,Hot Sauce,2015-11-04,Brooklyn,Do not come to Brooklyn with that nonsense,"Head shot, hit the boy one time",I used to bag the work in them apartments,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2712,Young M.A,Hot Sauce,2015-11-04,New York,"Yeah we bop on, New York City bop on \'em",And you know this the beat I can bop on,"Yeah we bop, I\'ma bop, I\'ma bop on \'em","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2713,Young M.A,Hot Sauce,2015-11-04,New York City,"Yeah we bop on, New York City bop on \'em",And you know this the beat I can bop on,"Yeah we bop, I\'ma bop, I\'ma bop on \'em","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2714,Young M.A,Karma Krys,,Brooklyn,"Uh, driving through Brooklyn sipping this Hennessy",[Verse 1:],I knew this break up would get to me eventually,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2715,Young M.A,Klub Stories,2015-03-15,New York,"She from Atlanta, I\'m from New York","We in the bed relaxin\' (Ooh, ooh, ooh)",She said for me it\'s the accent (Hello),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2716,Young M.A,Kween (Freestyle),2017-04-27,Brooklyn,"It\'s Brooklyn, I run the town too","If they wanna bring the beef, I bring the cow too","They hold me down, I hold them down too","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2717,Young M.A,Kween (Freestyle),2017-04-27,Brooklyn,I carry Brooklyn on my shoulders on some duffel shit,And I keep gorillas with me on some jungle shit,"This New York, we ain\'t supposed to do that mumble shit","{'neg': 0.31, 'neu': 0.69, 'pos': 0.0, 'compound': -0.5574}",0.0,0.31,0.69,-0.5574
2718,Young M.A,Kween (Freestyle),2017-04-27,New York,"This New York, we ain\'t supposed to do that mumble shit",I carry Brooklyn on my shoulders on some duffel shit,We don\'t run we run shit,"{'neg': 0.31, 'neu': 0.69, 'pos': 0.0, 'compound': -0.5574}",0.0,0.31,0.69,-0.5574
2719,Young M.A,Maaan,2021-05-21,Brooklyn,It’s Brooklyn bitch,It’s M.A bitch,It’s Redlyfe bitch,"{'neg': 0.655, 'neu': 0.345, 'pos': 0.0, 'compound': -0.5859}",0.0,0.655,0.345,-0.5859
2720,Young M.A,Maaan,2021-05-21,Brooklyn,I said it’s Brooklyn bitch,[Verse 1],That Crooklyn shit that have you shook and shit,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2721,Young M.A,Maaan,2021-05-21,Brooklyn,The queen of Brooklyn,Bitch I been doing this rapping shit,"The throne I took it, sitting on this cushion","{'neg': 0.649, 'neu': 0.351, 'pos': 0.0, 'compound': -0.8126}",0.0,0.649,0.351,-0.8126
2722,Young M.A,Off the Yak,2019-09-27,Brooklyn,I am a big deal (Brooklyn),The queen of my city (Huh?),It\'s RedLyfe for life,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2723,Young M.A,Off the Yak,2019-09-27,Brooklyn,It\'s Brooklyn,You know what I mean,"It\'s RedLyfe1Embed', 'OG Bobby Johnson (Freestyle) Lyrics[Intro]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2724,Young M.A,OG Bobby Johnson (Freestyle),,Brooklyn,"Yes, Brooklyn!","M.A, nigga!","Red Life, whattup?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2725,Young M.A,Oh My Gawdd,2019-09-27,Brooklyn,Got the city locked from Brooklyn to Yonkers,Now this year I\'m about to go bonkers,"Made a lot of thousands, but still I can count it","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2726,Young M.A,Oh My Gawdd,2019-09-27,Brooklyn,I be in Brooklyn where the shooters at,"Ghetto fix, where the super at?",They throwing shots then I\'m shooting back,"{'neg': 0.0, 'neu': 0.562, 'pos': 0.438, 'compound': 0.5994}",0.438,0.0,0.562,0.5994
2727,Young M.A,Ooouuuvie (Whoopty Freestyle),2019-09-27,Jamaica,"I\'m in Jamaica speaking that Patois (Wagwan), big up to the Gaza","Smoking that Zaza, got yack in the māthā","B-I-P to my blood, a nigga fly high (Huh?), throw them Bs up, sky-high (Grr)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2728,Young M.A,Ooouuuvie (Whoopty Freestyle),2019-09-27,Brooklyn,It\'s Brooklyn,It\'s red life,"It\'s M.A., bitch1Embed', 'Pain Lyrics[Verse]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2729,Young M.A,Pain,2015-03-15,New York,"Ain’t nothing ‘bout me sweet, I’m from grimy ass New York",Fuck these niggas thought?,Brooklyn is the borough where everything thorough,"{'neg': 0.747, 'neu': 0.253, 'pos': 0.0, 'compound': -0.7096}",0.0,0.747,0.253,-0.7096
2730,Young M.A,Pain,2015-03-15,Brooklyn,Brooklyn is the borough where everything thorough,"Ain’t nothing ‘bout me sweet, I’m from grimy ass New York","I don’t do it for the rich, nah I do it for my ghetto","{'neg': 0.523, 'neu': 0.477, 'pos': 0.0, 'compound': -0.8307}",0.0,0.523,0.477,-0.8307
2731,Young M.A,Pain,2015-03-15,Brooklyn,"I’m in Brooklyn, tell ‘em look for me",If these niggas got a problem,I spit that ether,"{'neg': 0.63, 'neu': 0.37, 'pos': 0.0, 'compound': -0.6249}",0.0,0.63,0.37,-0.6249
2732,Young M.A,Quiet Storm,2017-04-27,New York,So I been told I'm the hottest in New York,"Party and quarantine1Embed', ""Quiet Storm Lyrics[Verse]","Believe that ma'? Yeah, nigga what you thought","{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.4019}",0.351,0.0,0.649,0.4019
2733,Young M.A,Red Lyfe (Freestyle),,Brooklyn,It's Brooklyn,"Just a mhm in a nut to me9Embed"", ""Red Lyfe (Freestyle) Lyrics[Intro]","It's Redlyfe, it's Redlyfe","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2734,Young M.A,Regular,2015-03-15,Brownsville,About to link my other guys out in Brownsville,"The Homie Jah in the front, the hoes in the back","Never ran, never will, yeah you know the deal","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2735,Young M.A,Same Set,2019-09-27,Brooklyn,"Told my city I won't let up, I won't let down (Brooklyn)","Popping bottles, I'm all wet now","Chain is ocky, wrist is rocky, what that talk 'bout?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2736,Young M.A,Savage Mode,2015-03-15,New York,New York plates on it with my own name on it,Hoping that them niggas don't hate on it,"Young M.A on it, just wait on it","{'neg': 0.182, 'neu': 0.379, 'pos': 0.439, 'compound': 0.5264}",0.439,0.182,0.379,0.5264
2737,Young M.A,Savage Mode,2015-03-15,New York,New York plates on it with my own name on it,Hoping that them niggas don't hate on it,"Young M.A on it, just wait on it","{'neg': 0.182, 'neu': 0.379, 'pos': 0.439, 'compound': 0.5264}",0.439,0.182,0.379,0.5264
2738,Young M.A,Successful,2019-09-27,New York,"Bitch, I\'m the queen of New York","I could never lose, what you thought?","It\'s RedLyfe, I\'m a big stepper (Big stepper)","{'neg': 0.0, 'neu': 0.689, 'pos': 0.311, 'compound': 0.3089}",0.311,0.0,0.689,0.3089
2739,Young M.A,Summer Story,2017-04-27,Brooklyn,I'm reppin' Brooklyn so they put me in a cash cab,Disrespect and get pressed like a hashtag,[Hook],"{'neg': 0.301, 'neu': 0.43, 'pos': 0.269, 'compound': -0.0772}",0.269,0.301,0.43,-0.0772
2740,Young M.A,Summer Story,2017-04-27,New York,"Anything out of New York feels foreign to us, woah",Where we from it's important to us,"Summer nights, cookouts and shoutouts","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.2023}",0.231,0.0,0.769,0.2023
2741,Young M.A,Yak Thoughts,,America,"But this America, you gotta, hmm",I\'m kind of skeptical,Shut up and go with it,"{'neg': 0.464, 'neu': 0.536, 'pos': 0.0, 'compound': -0.3804}",0.0,0.464,0.536,-0.3804
2742,Ma$e,Another Story to Tell,1999-06-15,Harlem,Could tell she was Harlem cause I seen her zip code,But being the man I am I\'m still in pimp mode,And then she started showing me pictures of Flipmode,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2743,Ma$e,Blood is Thicker,,Harlem,I'm a Harlem World nigga (Fuck Harlem World),,I'm a BK nigga (Fuck BK),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2744,Ma$e,Blood is Thicker,,Long Island,I'm a Long Island nigga (Fuck Long Island),I'm a QB nigga (Fuck QB),I'm a Jersey nigga (Fuck Jersey),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2745,Ma$e,Blood is Thicker,,Jersey,I'm a Jersey nigga (Fuck Jersey),I'm a Long Island nigga (Fuck Long Island),I'm a Down South nigga (Fuck Down South),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2746,Ma$e,Blood is Thicker,,West Coast,"I'm a West Coast nigga (Fuck the West Coast, yo)",I'm a up North nigga (Fuck up North),I'm a East Coast nigga (Fuck East Coast),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2747,Ma$e,Blood is Thicker,,East Coast,I'm a East Coast nigga (Fuck East Coast),"I'm a West Coast nigga (Fuck the West Coast, yo)",I'm a Midwest nigga (Fuck the Midwest),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2748,Ma$e,Blood is Thicker,,Harlem,Where all my Harlem World nigga's at (Fuck Harlem World),,Where all my Tennesee nigga's at (Fuck Tennessee),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2749,Ma$e,Crew Of The Year,1997-10-28,Harlem,"Harlem world, the movement",Trackmaster,The commisioner,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2750,Ma$e,Crew Of The Year,1997-10-28,Harlem,Harlem world'll be the crew of the year,[cardan],"Scream it out, we don't give a fuck who isn't here","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2751,Ma$e,Crew Of The Year,1997-10-28,Harlem,Harlem world'll be the crew of the year,"Scream it out, we don't give a fuck who isn't here","And murder niggas, all we do is a year","{'neg': 0.199, 'neu': 0.59, 'pos': 0.21, 'compound': 0.0387}",0.21,0.199,0.59,0.0387
2752,Ma$e,Crew Of The Year,1997-10-28,Harlem,Harlem world'll be the crew of the year,,"Scream it out, we don't give a fuck who isn't here","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2753,Ma$e,Crew Of The Year,1997-10-28,Harlem,Harlem world'll be the crew of the year,"Scream it out, we don't give a fuck who isn't here","And murder niggas, all we do is a year","{'neg': 0.199, 'neu': 0.59, 'pos': 0.21, 'compound': 0.0387}",0.21,0.199,0.59,0.0387
2754,Ma$e,Crew Of The Year,1997-10-28,Harlem,Harlem world'll be the crew of the year,[cardan & mase],"Scream it out, we don't give a fuck who isn't here","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2755,Ma$e,Crew Of The Year,1997-10-28,Harlem,Harlem world'll be the crew of the year,(harlem world),(the movement),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2756,Ma$e,Crew Of The Year,1997-10-28,Harlem,Harlem world'll be the crew of the year,,"Scream it out, we don't give a fuck who isn't here","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2757,Ma$e,Crew Of The Year,1997-10-28,Harlem,Harlem world'll be the crew of the year,"(yeah kid, harlem on the rise)","(c'mon, c'mon, c'mon)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2758,Ma$e,DJ Cosmic Kev Freestyle,,Harlem,"Yeah, Harlem in Philly tonight","This where it all started for me, man",Murda in philly tonight,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2759,Ma$e,DJ Cosmic Kev Freestyle,,Harlem,"Harlem’s only father, blocked from The Carter","On a coast as ivory, poison as ivy",Little nigga with the 9 like I’m Tony Parker,"{'neg': 0.368, 'neu': 0.632, 'pos': 0.0, 'compound': -0.5423}",0.0,0.368,0.632,-0.5423
